06/07/31,-10.655776893552115
06/08/31,-0.3041040458033282
06/09/29,2.2894459151038085
06/10/31,-0.7358842034356511
06/11/30,0.5771358643292995
06/12/29,-0.9900098390681931
07/01/31,0.010011932387549438
07/02/28,6.673898640972052
07/03/30,-0.3185257469741647
07/04/27,12.37773010704683
07/05/31,4.166638296935412
07/06/29,-7.853239562063791
07/07/31,-4.394150840078963
07/08/31,0.22764226626342093
07/09/28,0.029819718068170964
07/10/31,0.8451160034188296
07/11/30,-2.1650708651507555
07/12/28,-0.22628728514621585
08/01/31,14.25926815603707
08/02/29,1.228737481216467
08/03/31,-2.5028405269375877
08/04/30,18.884153189376047
08/05/30,2.106596914533767
08/06/30,-4.612627331730987
08/07/31,-2.033709636038011
08/08/29,1.273839189513386
08/09/30,0.5029991437966365
08/10/31,-0.5890376704398835
08/11/28,1.0810873673938426
08/12/30,3.952729762500495
09/01/30,1.2127771680394572
09/02/27,15.40689621637159
09/03/31,-2.795367602052715
09/04/30,0.46836729625234685
09/05/29,-4.523753367015827
09/06/30,-3.286156125043563
09/07/31,-1.909045139407944
09/08/31,0.47196979144462414
09/09/30,-1.3927156862577732
09/10/30,3.4327817382872636
09/11/30,10.654599962353943
09/12/30,-0.9140508334921942
10/01/29,-2.3494496554799844
10/02/26,3.3418471959173073
10/03/31,2.2205043823938473
10/04/30,9.54844982141323
10/05/31,-0.011156538161615215
10/06/30,1.3295155092323814
10/07/30,3.9318142209197924
10/08/31,-4.242846850794495
10/09/30,-3.2369995897899657
10/10/29,3.463997814560899
10/11/30,5.5127222964670395
10/12/30,4.952185512617794
11/01/31,-4.2774818534549315
11/02/28,-4.715541686367626
11/03/31,1.791491995128256
11/04/28,-7.935793466835349
11/05/31,-24.06517910982846
11/06/30,-2.2874205074353604
11/07/29,-5.5027627570235635
11/08/31,54.470098138357585
11/09/30,0.9069447593752283
11/10/31,-2.6811205277210446
11/11/30,1.8435412662868564
11/12/30,4.966397005882698
12/01/31,-3.0959003503048623
12/02/29,1.1060660869938694
12/03/30,-4.13136153576855
12/04/27,171.7281443828909
12/05/31,5.615817969434609
12/06/29,-9.362752321428193
12/07/31,2.1380562911145713
12/08/31,-3.1977165860705474
12/09/28,-0.009433424557925896
12/10/31,0.253265577936005
12/11/30,10.134084541925077
12/12/28,-0.931240873207743
13/01/31,-5.577334353572173
13/02/28,0.04301861471644952
13/03/29,-1.0876492547337722
13/04/30,-2.227550306278744
13/05/31,-0.019212276445794096
13/06/28,-0.41525454261505035
13/07/31,12.950742012788737
13/08/30,2.208042489534764
13/09/30,12.733311008818774
13/10/31,1.7220372451391297
13/11/29,-9.275071786732136
13/12/30,-2.1328648605283744
14/01/31,-23.367726895110522
14/02/28,61.40965380553007
14/03/31,-0.12688924658873635
14/04/30,-2.0960331210242513
14/05/30,6.912600060074846
14/06/30,1.0978120163515763
14/07/31,1.828536099490109
14/08/29,0.3226973670769027
14/09/30,-0.28725412989534727
14/10/31,-0.23346001369448321
14/11/28,0.9757145784522292
14/12/30,-9.47485327809006
15/01/30,2.8148934673620687
15/02/27,-1.410899273869936
15/03/31,-3.130116612954702
15/04/30,-1.8000791703118306
15/05/29,-0.9536128066167429
15/06/30,3.3356422088580064
15/07/31,4.595485622228571
15/08/31,5.917592992109437
15/09/30,6.69511984612222
15/10/30,2.4792386052663584
15/11/30,21.13300355382896
15/12/30,-2.992812027560758
16/01/29,-5.848497276628568
16/02/29,-2.4376072521491037
16/03/31,8.815698820899598
16/04/28,-1.0411168572207135
16/05/31,-4.444779429734632
16/06/30,0.23423122406100516
16/07/29,0.7238100835780155
16/08/31,4.111836625398284
16/09/30,3.394362344151145
16/10/31,1.720626990649236
16/11/30,2.5068429476002763
16/12/30,-0.7925258551671939
17/01/31,-10.567178890398974
17/02/28,-5.8035961252076
17/03/31,41.79959329508602
17/04/28,-176.5684512190025
17/05/31,12.21471663816606
17/06/30,-2.3933551341587265
17/07/31,-5.281355401286679
17/08/31,-19.587230740774288
17/09/29,-0.4515349755649307
17/10/31,-2.301905756684996
17/11/30,17.26525979329677
17/12/29,-1.2871493614653482
